Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_02_58_374.jpg;0;1;0;3.271209;104.134;91.59575;1.390424;52.08961;-0.001546533
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_02_58_440.jpg;0;1;0;3.310936;104.2573;91.75272;1.392456;52.07608;-0.001113249
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_02_58_507.jpg;0;1;0;3.364365;104.3822;91.91151;1.393375;52.05933;-0.001570955
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_02_58_573.jpg;0;1;0;3.404202;104.551;92.12616;1.397177;52.03814;-0.001592815
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_02_58_640.jpg;0;1;0;3.44464;104.6795;92.28931;1.401069;52.02189;-0.001604133
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_02_58_707.jpg;0;1;0;3.496766;104.8094;92.45431;1.40632;52.00496;-0.001621751
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_02_58_774.jpg;0;1;0;3.536908;104.985;92.67708;1.408687;51.98293;-0.001633843
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_02_58_840.jpg;0;1;0;3.576193;105.1185;92.8463;1.412106;51.96562;-0.001653008
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_02_58_907.jpg;0;1;0;3.627766;105.2535;93.01732;1.41544;51.94802;-0.001667368
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_02_58_973.jpg;0;1;0;3.666761;105.4358;93.24815;1.420693;51.92539;-0.001213826
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_02_59_040.jpg;0;1;0;3.705629;105.5743;93.42336;1.42562;51.9057;-0.001589151
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_02_59_107.jpg;-3.003076;1;0;3.757743;105.7149;93.5998;1.42771;51.74061;-0.0009699211
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_02_59_173.jpg;-6.003449;1;0;3.794575;105.9073;93.83534;1.420129;50.97509;0.0008446148
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_02_59_240.jpg;-9.003376;1;0;3.832252;106.0564;94.01088;1.395357;49.93439;359.987
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_02_59_306.jpg;-11.99844;1;0;3.879443;106.2113;94.18349;1.339395;48.47117;359.8907
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_02_59_373.jpg;-15;1;0;3.912624;106.4259;94.40596;1.096135;45.78294;359.6998
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_02_59_440.jpg;-15;1;0;3.944528;106.5943;94.5659;0.8179883;43.48673;359.4681
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_02_59_507.jpg;-15;1;0;3.986904;106.769;94.71951;0.464396;41.14238;359.1716
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_02_59_574.jpg;-15;1;0;4.015546;107.011;94.91415;359.8855;38.0595;358.7094
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_02_59_640.jpg;-15;1;0;4.041373;107.2003;95.05913;359.6982;36.09265;358.5596
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_02_59_707.jpg;-15;1;0;4.047635;107.3964;95.20112;359.7059;34.19845;358.5436
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_02_59_773.jpg;-15;1;0;4.051954;107.6698;95.38419;0.04231281;31.59165;358.7834
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_02_59_840.jpg;-15;1;0;4.110699;107.8855;95.50929;0.2261189;28.93112;358.8951
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_02_59_906.jpg;-15;1;0;4.139583;108.1051;95.62295;0.2119463;26.23146;358.915
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_02_59_973.jpg;-15;1;0;4.160145;108.4045;95.75727;359.9556;22.73331;358.8011
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_00_040.jpg;-15;1;0;4.206046;108.6385;95.85001;359.9502;20.55719;358.7189
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_00_106.jpg;-11.99616;1;0;4.239231;108.8779;95.93673;0.02682696;18.61692;358.7098
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_00_174.jpg;-8.997543;1;0;4.252852;109.2011;96.04414;0.01983828;16.418;358.9233
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_00_240.jpg;-5.997482;1;0;4.305263;109.4502;96.11428;0.02852703;15.09613;358.9391
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_00_306.jpg;-2.997061;1;0;4.351409;109.7026;96.18063;0.03865215;14.20049;358.9311
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_00_373.jpg;0;1;0;4.387395;110.0434;96.26724;0.05905597;13.63766;358.9764
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_00_440.jpg;0;1;0;4.422716;110.3022;96.3315;0.09713244;13.51564;359.038
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_00_507.jpg;0;1;0;4.469746;110.5641;96.39542;0.179924;13.47751;359.105
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_00_573.jpg;0;1;0;4.504412;110.9176;96.4812;0.3470636;13.47581;359.224
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_00_640.jpg;0;1;0;4.539176;111.1856;96.5462;0.5022473;13.48906;359.3395
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_00_706.jpg;0;1;0;4.585402;111.456;96.61179;0.6818778;13.50712;359.468
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_00_773.jpg;0;1;0;4.619887;111.8202;96.70033;0.9492126;13.54296;359.6537
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_00_840.jpg;0;1;0;4.654253;112.0958;96.76762;1.160133;13.57828;359.8011
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_00_907.jpg;0;1;0;4.700008;112.3734;96.83574;1.373229;13.62038;359.9544
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_00_973.jpg;0;1;0;4.734094;112.7456;96.92447;1.559384;13.59711;-0.004170094
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_01_040.jpg;0;1;0;4.774514;113.0246;96.99052;1.514066;13.59053;-0.002146923
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_01_107.jpg;1.497515;1;0;4.824189;113.3051;97.05699;1.436606;13.58718;-0.001418991
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_01_173.jpg;4.497705;1;0;4.858651;113.6821;97.14876;1.361168;13.93217;0.009035635
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_01_240.jpg;7.499746;1;0;4.892264;113.9663;97.22216;1.316013;14.58344;0.07959898
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_01_307.jpg;4.493247;1;0;4.93646;114.2516;97.29906;1.2691;15.34816;0.1899828
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_01_373.jpg;4.498837;1;0;4.970661;114.6334;97.40428;1.144346;16.15814;0.2842325
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_01_440.jpg;7.498625;1;0;5.00498;114.9196;97.48858;1.020853;16.94176;0.3957341
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_01_507.jpg;10.5067;1;0;5.019593;115.2027;97.57795;0.818409;18.02307;0.5228872
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_01_573.jpg;10.50183;1;0;5.016872;115.5764;97.7077;0.5359573;19.93752;0.802421
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_01_640.jpg;7.499837;1;0;5.008776;115.8531;97.80968;0.2236705;21.29433;0.9654764
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_01_707.jpg;4.492174;1;0;5.010894;116.1279;97.91762;359.9357;22.29496;1.179167
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_01_773.jpg;1.502509;1;0;5.0043;116.499;98.06448;359.8655;22.90445;1.169471
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_01_840.jpg;0;1;0;5.023027;116.7804;98.17834;0.01837689;23.07649;1.024085
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_01_907.jpg;0;1;0;5.017587;117.0605;98.29541;0.184358;23.13307;0.9195257
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_01_973.jpg;0;1;0;5.019269;117.4338;98.45318;0.4239172;23.1553;0.7577346
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_02_041.jpg;0;1;0;5.00529;117.7134;98.57177;0.6029748;23.15002;0.6091312
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_02_107.jpg;0;1;0;5.007359;117.9935;98.69083;0.8058253;23.14417;0.4560305
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_02_173.jpg;0;1;0;5.014354;118.3671;98.84943;1.08726;23.11105;0.2409867
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_02_240.jpg;0;1;0;5.006957;118.6475;98.96815;1.306972;23.06942;0.07780358
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_02_307.jpg;0;1;0;4.992993;118.9272;99.08768;1.505297;23.05321;359.9928
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_02_373.jpg;0;1;0;5.00766;119.2954;99.24599;1.431585;22.96207;-0.001392886
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_02_440.jpg;0;1;0;4.924172;119.5678;99.36147;1.277557;22.97688;-0.002241713
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_02_507.jpg;0;1;0;5.011676;119.8438;99.47789;1.20064;22.94389;-0.001999496
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_02_573.jpg;0;1;0;5.012111;120.2128;99.633;1.151076;22.91515;-0.001676082
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_02_640.jpg;0;1;0;5.010454;120.4901;99.74924;1.146505;22.87044;-0.0007523252
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_02_707.jpg;0;1;0;5.004189;120.7682;99.86555;1.170567;22.93986;-0.003744419
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_02_773.jpg;0;1;0;5.014314;121.1387;100.02;1.212327;22.66669;-0.001492624
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_02_840.jpg;0;1;0;5.019381;121.4178;100.1358;1.275431;22.69759;-0.003306684
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_02_906.jpg;0;1;0;5.011857;121.6962;100.2509;1.328753;22.55096;-0.001869894
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_02_973.jpg;0;1;0;5.017587;122.0689;100.4043;1.427051;22.53379;-0.002560728
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_03_040.jpg;0;1;0;4.994242;122.3481;100.5188;1.493294;22.44862;-0.001783819
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_03_107.jpg;0;1;0;5.013908;122.6272;100.6329;1.521917;22.36961;-0.000319851
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_03_173.jpg;0;1;0;5.023099;122.9962;100.7832;1.37303;22.21533;-0.001385806
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_03_240.jpg;0;1;0;5.013892;123.274;100.8958;1.305238;22.18864;-0.001768998
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_03_307.jpg;0;1;0;5.019803;123.5521;101.008;1.261663;22.12498;-0.000335134
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_03_373.jpg;0;1;0;4.977262;123.9237;101.1576;1.24255;22.01765;-0.001767727
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_03_440.jpg;0;1;0;5.008181;124.203;101.2696;1.25541;21.97241;-0.0008658275
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_03_507.jpg;0;1;0;4.992507;124.4827;101.3814;1.283116;21.91084;-0.001354531
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_03_573.jpg;0;1;0;5.008067;124.8563;101.5302;1.343471;21.86561;-0.001138393
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_03_640.jpg;0;1;0;5.023113;125.1368;101.6416;1.396407;21.8206;-0.001462949
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_03_707.jpg;3.011713;1;0;5.008448;125.4173;101.7535;1.458298;21.91817;-0.002689724
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_03_773.jpg;5.999125;1;0;5.021378;125.7896;101.9057;1.52516;22.49091;0.006637987
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_03_840.jpg;9.002877;1;0;5.00878;126.0644;102.0225;1.418666;23.39019;0.02027502
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_03_907.jpg;12.00271;1;0;5.012974;126.3367;102.1464;1.333983;24.64008;0.1775072
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_03_973.jpg;15;1;0;5.007778;126.692;102.3185;1.00437;27.02482;0.3870229
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_04_040.jpg;15;1;0;5.048812;126.9519;102.4579;0.6944744;29.19888;0.6599894
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_04_107.jpg;15;1;0;5.008204;127.205;102.6045;0.2759775;31.34016;0.9919053
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_04_173.jpg;15;1;0;5.007127;127.5359;102.8118;359.7661;33.98062;1.419844
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_04_240.jpg;15;1;0;5.001052;127.7857;102.9752;359.722;35.67685;1.473547
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_04_307.jpg;15;1;0;5.000391;128.0333;103.1475;359.8544;37.36214;1.43777
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_04_373.jpg;15;1;0;5.00098;128.3566;103.392;0.1651789;40.06612;1.224568
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_03_04_440.jpg;15;1;0;5.003323;128.5869;103.5841;0.1825943;42.42128;1.093131
